t # 0
v 0 1
v 1 2
v 2 3
v 3 4
v 4 5
v 5 6
v 6 7
v 7 8
v 8 9
v 9 10
v 10 11
v 11 12
v 12 13
v 13 14
v 14 15
v 15 16
v 16 17
v 17 18
v 18 19
v 19 20
v 20 21
v 21 22
v 22 23
v 23 24
v 24 25
v 25 26
v 26 27
v 27 28
v 28 29
v 29 30
v 30 31
v 31 32
v 32 33
v 33 34
v 34 35
v 35 36
v 36 37
v 37 38
v 38 39
v 39 40
v 40 41
v 41 42
v 42 43
v 43 44
v 44 45
v 45 46
v 46 47
v 47 48
v 48 49
v 49 50
v 50 51
v 51 52
v 52 53
v 53 54
v 54 55
v 55 56
v 56 57
v 57 58
v 58 59
v 59 60
v 60 61
v 61 62
v 62 63
v 63 64
v 64 65
v 65 66
v 66 67
v 67 68
v 68 69
v 69 70
e 161 162 9003
e 67 69 9004
e 66 69 9005
e 162 72 9006
e 38 66 9007
e 100 164 9008
e 164 38 9009
e 128 66 9010
e 164 163 9011
e 128 74 1269
e 164 76 9012
e 73 128 9013
e 128 75 9014
e 74 66 9015
e 128 111 9016
e 69 164 9017
e 100 168 1423
e 100 166 9018
e 166 167 9019
e 168 54 4124
e 166 165 9020
e 168 166 9021
e 166 77 9022
e 166 67 9023
e 167 79 9024
e 54 172 9025
e 54 170 9026
e 171 67 9027
e 172 56 9028
e 171 172 9029
e 79 78 9030
e 54 74 608
e 54 169 9031
e 74 171 9032
e 100 173 9033
e 175 67 9034
e 100 175 9035
e 175 83 9036
e 173 6 9037
e 175 70 9038
e 69 175 9039
e 69 82 9040
e 69 173 9041
e 173 82 9042
e 173 81 9043
e 69 81 9044
e 6 70 9045
e 175 84 9046
e 174 70 9047
e 173 69 9048
e 174 67 9049
e 175 174 9050
e 100 38 4905
e 103 111 9051
e 168 38 9052
e 38 68 9053
e 103 85 9054
e 171 6 9055
e 38 85 9056
e 168 103 9057
e 171 68 9058
e 38 171 9059
e 89 86 9060
e 87 86 9061
e 164 75 9062
e 69 86 9063
e 88 86 9064
e 69 87 9065
e 69 88 9066
e 100 177 9067
e 177 87 9068
e 177 176 9069
e 178 64 9070
e 177 178 9071
e 178 56 9072
e 178 87 9073
e 100 146 4588
e 146 90 9074
e 146 69 9075
e 93 181 9076
e 146 69 9077
e 146 4 9078
e 146 88 9079
e 69 88 9080
e 91 69 9081
e 92 91 9082
e 179 91 9083
e 179 180 9084
e 179 93 9085
e 90 179 9086
e 100 95 9087
e 95 94 9088
e 95 94 9089
e 100 182 9090
e 182 95 9091
e 182 97 9092
e 97 1 9093
e 182 98 9094
e 170 96 9095
e 182 170 9096
t # 71
v 0 2222
v 1 189
v 2 1654
v 3 2223
v 4 1297
v 5 1014
v 6 163
v 7 21
v 8 39
v 9 2139
v 10 356
v 11 66
v 12 89
v 13 715
v 14 87
v 15 2224
v 16 1
v 17 2225
v 18 38
v 19 437
v 20 582
v 21 1027
v 22 718
v 23 450
v 24 451
v 25 207
v 26 77
v 27 866
v 28 242
v 29 441
v 30 318
v 31 575
v 32 551
v 33 44
v 34 222
v 35 67
v 36 341
v 37 182
v 38 2226
v 39 2227
v 40 2228
v 41 2229
v 42 218
v 43 2230
v 44 296
v 45 142
v 46 616
v 47 2231
v 48 983
v 49 239
v 50 147
v 51 19
v 52 1368
v 53 151
v 54 590
v 55 1671
v 56 143
v 57 620
v 58 60
v 59 307
v 60 42
v 61 125
v 62 668
v 63 1350
v 64 1195
v 65 813
v 66 1333
v 67 131
v 68 425
v 69 1336
v 70 331
v 71 234
v 72 381
v 73 49
v 74 1103
v 75 482
v 76 538
v 77 741
v 78 573
v 79 248
v 80 2232
v 81 568
v 82 150
v 83 286
e 51 44 520
e 44 2 6443
e 2 0 9097
e 49 50 9098
e 46 47 9099
e 45 46 9100
e 43 1 9101
e 50 1 9102
e 47 48 9103
e 44 0 9104
e 44 45 9105
e 44 49 9106
e 44 43 9107
e 46 48 9108
e 51 35 94
e 3 0 9109
e 35 52 4446
e 35 0 9110
e 52 3 9111
e 51 54 1217
e 54 53 6335
e 54 0 9112
e 55 0 9113
e 54 55 9114
e 54 4 9115
e 56 57 9116
e 49 0 9117
e 55 5 9118
e 55 49 9119
e 0 6 9120
e 55 0 9121
e 56 0 9122
e 51 0 9123
e 51 58 151
e 51 60 48
e 60 0 9124
e 60 58 1485
e 58 0 9125
e 58 59 9126
e 0 61 9127
e 51 45 1728
e 45 60 9128
e 45 0 9129
e 45 7 9130
e 45 9 9131
e 60 9 9132
e 60 7 9133
e 62 11 9134
e 35 62 1800
e 51 63 9135
e 63 15 9136
e 63 13 9137
e 63 14 9138
e 18 17 9139
e 60 0 9140
e 18 16 9141
e 63 60 9142
e 60 13 9143
e 15 18 9144
e 60 14 9145
e 63 18 9146
e 20 0 9147
e 64 19 9148
e 51 64 3520
e 64 20 9149
e 20 0 9150
e 20 12 9151
e 19 0 9152
e 0 65 9153
e 0 22 9154
e 65 0 9155
e 24 23 955
e 65 24 9156
e 25 0 9157
e 65 45 9158
e 45 25 9159
e 51 66 9160
e 66 67 9161
e 66 0 9162
e 66 27 9163
e 27 26 9164
e 69 28 4340
e 27 69 9165
e 29 24 9166
e 69 68 9167
e 29 0 9168
e 69 29 4350
e 51 73 66
e 73 0 9169
e 73 35 318
e 35 72 1681
e 35 70 7342
e 70 12 9170
e 60 70 9171
e 35 60 297
e 72 30 9172
e 60 72 2994
e 35 31 9173
e 30 0 9174
e 72 71 9175
e 35 0 9176
e 78 77 9177
e 35 76 9178
e 51 75 1822
e 35 78 9179
e 74 0 9180
e 60 0 9181
e 74 32 8598
e 75 35 9182
e 60 74 9183
e 35 34 700
e 60 33 9184
e 0 33 9185
e 74 33 9186
e 33 0 9187
e 51 74 3177
e 75 60 9188
e 35 80 9189
e 35 79 710
e 81 0 9190
e 81 24 9191
e 35 81 9192
e 81 22 9193
e 81 79 9194
e 82 37 7257
e 44 36 9195
e 82 0 9196
e 44 82 9197
e 82 39 9198
e 36 0 9199
e 82 38 9200
e 83 42 9201
e 45 60 9202
e 45 40 9203
e 45 41 9204
e 45 83 9205
e 45 21 9206
t # 72
v 0 437
v 1 2225
v 2 574
v 3 2224
v 4 1
v 5 38
v 6 763
v 7 714
v 8 715
v 9 87
v 10 2233
v 11 318
v 12 105
v 13 605
v 14 463
v 15 455
v 16 91
v 17 557
v 18 345
v 19 2234
v 20 17
v 21 1041
v 22 2235
v 23 348
v 24 868
v 25 150
v 26 1524
v 27 42
v 28 121
v 29 1433
v 30 54
v 31 922
v 32 998
v 33 1189
v 34 467
v 35 2236
v 36 2237
v 37 2238
v 38 719
v 39 1983
v 40 865
v 41 2239
v 42 49
v 43 128
v 44 2240
v 45 19
v 46 2241
v 47 377
v 48 532
v 49 2242
v 50 382
v 51 541
v 52 1468
v 53 67
v 54 209
v 55 2243
v 56 158
v 57 129
v 58 236
v 59 2244
v 60 545
v 61 2005
v 62 1178
v 63 201
v 64 331
v 65 289
v 66 2245
v 67 142
v 68 231
v 69 1032
v 70 375
v 71 248
v 72 365
v 73 2246
v 74 195
v 75 151
v 76 139
v 77 206
v 78 122
v 79 2247
v 80 1825
v 81 127
v 82 1393
v 83 796
v 84 1019
v 85 983
v 86 2248
v 87 2087
v 88 1265
v 89 530
v 90 844
v 91 2249
v 92 379
v 93 205
v 94 1253
v 95 33
v 96 133
e 44 6 9207
e 6 0 9208
e 42 44 9209
e 45 42 66
e 43 3 9210
e 0 41 9211
e 43 5 9212
e 42 2 9213
e 41 1 9214
e 5 4 9141
e 5 1 9139
e 44 43 9215
e 42 0 9216
e 45 46 9217
e 46 8 9218
e 46 7 9219
e 46 9 9220
e 46 2 9221
e 46 1 9222
e 47 11 9223
e 46 47 9224
e 8 9 9225
e 47 10 9226
e 45 52 4910
e 52 2 9227
e 52 48 7723
e 48 49 9228
e 48 2 9229
e 51 50 1175
e 51 13 9230
e 51 0 9231
e 49 12 9232
e 49 51 9233
e 45 58 394
e 58 27 2637
e 58 43 9234
e 53 12 705
e 43 56 9235
e 27 12 9236
e 58 53 2641
e 53 55 9237
e 27 43 9238
e 43 12 4791
e 57 14 9239
e 27 53 2211
e 56 57 9240
e 55 54 9241
e 45 59 9242
e 60 17 9243
e 59 0 9244
e 59 15 9245
e 59 60 9246
e 60 10 9247
e 59 16 9248
e 62 20 9249
e 61 18 9250
e 62 27 9251
e 61 10 9252
e 62 64 9253
e 62 61 9254
e 45 62 9255
e 62 63 9256
e 64 16 9257
e 18 19 9258
e 45 67 1728
e 67 65 9259
e 67 66 9260
e 67 21 9261
e 69 70 9262
e 67 22 9263
e 69 24 9264
e 67 68 9265
e 68 69 9266
e 68 23 9267
e 73 72 9268
e 73 74 9269
e 63 10 9270
e 69 20 9271
e 73 71 9272
e 69 73 9273
e 72 71 9274
e 63 73 9275
e 53 25 1784
e 58 26 9276
e 53 25 1703
e 25 11 2952
e 45 53 94
e 27 26 9277
e 27 26 9278
e 53 75 9279
e 53 27 5287
e 75 71 3883
e 26 27 9280
e 75 27 1493
e 27 71 4388
e 53 26 9281
e 75 26 9282
e 26 71 9283
e 76 78 9284
e 53 29 6692
e 76 27 9285
e 76 28 9286
e 81 53 4959
e 53 50 1253
e 78 77 9287
e 81 80 9288
e 76 79 9289
e 79 81 9290
e 2 27 9291
e 45 86 9292
e 45 75 232
e 75 86 9293
e 75 53 1123
e 83 77 8813
e 86 84 9294
e 53 82 9295
e 53 83 8818
e 86 25 9296
e 86 26 9297
e 86 85 9298
e 45 25 763
e 56 85 9299
e 56 26 9300
e 30 56 9301
e 25 30 9302
e 87 26 9303
e 87 51 9304
e 53 30 544
e 30 26 9305
e 53 87 9306
e 53 31 9307
e 53 88 3948
e 45 89 1106
e 89 7 9308
e 53 33 3530
e 89 90 9309
e 90 32 9310
e 91 53 9311
e 89 91 9312
e 90 91 9313
e 45 7 9314
e 53 92 690
e 34 7 9315
e 35 7 9316
e 53 32 9317
e 48 53 1261
e 48 7 9318
e 93 35 9319
e 93 34 9320
e 48 93 9321
e 7 48 9322
e 53 93 5800
e 45 61 7783
e 61 7 9323
e 61 32 9324
e 61 71 9325
e 45 32 9326
e 93 94 9327
e 94 38 9328
e 94 37 9329
e 32 7 9330
e 7 36 9331
e 32 7 9332
e 32 93 9333
e 7 36 9334
e 53 39 9335
e 39 40 9336
e 53 95 1030
e 45 96 3430
e 96 7 9337
e 96 7 9338
t # 73
v 0 678
v 1 853
v 2 9
v 3 1587
v 4 339
v 5 179
v 6 2250
v 7 192
v 8 2251
v 9 290
v 10 340
v 11 218
v 12 498
v 13 96
v 14 592
v 15 2252
v 16 2253
v 17 2023
v 18 284
v 19 105
v 20 645
v 21 19
v 22 270
v 23 2254
v 24 222
v 25 480
v 26 2255
v 27 425
v 28 1680
v 29 451
v 30 148
v 31 2256
v 32 2257
v 33 2258
v 34 2259
v 35 605
v 36 48
v 37 266
v 38 669
v 39 857
v 40 53
v 41 1240
v 42 17
v 43 590
v 44 67
v 45 276
v 46 2260
v 47 49
v 48 296
v 49 1004
v 50 2261
v 51 58
v 52 61
v 53 1417
v 54 150
v 55 444
v 56 400
v 57 318
v 58 89
v 59 1279
v 60 66
v 61 1945
v 62 739
v 63 344
v 64 627
v 65 476
v 66 33
v 67 216
v 68 689
v 69 1547
v 70 707
v 71 690
v 72 151
v 73 323
v 74 35
v 75 503
v 76 2262
v 77 240
v 78 45
v 79 4
v 80 2263
v 81 23
v 82 42
v 83 817
v 84 1468
v 85 704
v 86 27
v 87 182
v 88 10
v 89 977
v 90 1319
v 91 1307
v 92 157
v 93 637
v 94 389
v 95 668
v 96 382
v 97 623
v 98 2264
v 99 2265
v 100 239
v 101 986
v 102 183
v 103 800
v 104 1527
v 105 876
v 106 688
v 107 113
v 108 2266
v 109 562
v 110 599
v 111 610
v 112 2267
v 113 2268
e 20 19 9339
e 18 1 4270
e 15 16 9340
e 9 8 9341
e 21 9 491
e 17 18 9342
e 0 12 9343
e 0 13 9344
e 8 15 9345
e 12 11 9346
e 16 14 9347
e 1 20 5277
e 9 0 9348
e 9 17 9349
e 0 9 9350
e 12 10 983
e 9 1 9351
e 21 32 9352
e 28 29 9353
e 32 33 9354
e 28 31 9355
e 36 35 9356
e 2 26 9357
e 30 29 9358
e 25 24 6400
e 18 27 9359
e 30 31 9360
e 28 30 9361
e 33 34 9362
e 32 22 9363
e 18 28 9364
e 2 18 9365
e 23 25 9366
e 34 36 9367
e 32 2 9368
e 21 43 1217
e 37 39 9369
e 43 44 3806
e 37 41 9370
e 43 3 5391
e 44 0 1685
e 39 38 9371
e 44 46 9372
e 43 37 9373
e 41 40 9374
e 46 45 9375
e 41 42 9376
e 21 47 66
e 47 3 9377
e 49 15 9378
e 47 48 9379
e 15 50 9380
e 48 49 9381
e 49 53 9382
e 49 0 9383
e 53 52 9384
e 53 51 9385
e 21 59 9386
e 65 24 2118
e 59 61 9387
e 56 62 2555
e 64 63 9388
e 54 57 2952
e 54 58 726
e 61 0 9389
e 54 0 6841
e 59 54 9390
e 61 52 9391
e 61 60 9392
e 57 56 6031
e 64 4 9393
e 54 64 9394
e 54 56 807
e 54 55 9395
e 55 56 9396
e 57 55 9397
e 54 65 9398
e 21 48 520
e 48 67 9399
e 71 70 1741
e 67 71 9400
e 67 0 4960
e 48 66 7930
e 67 69 9401
e 69 68 5212
e 74 0 9402
e 47 72 3863
e 47 44 318
e 44 1 9403
e 44 73 3608
e 44 74 9404
e 47 6 9405
e 1 7 5271
e 47 6 9406
e 21 84 4910
e 84 83 9407
e 36 52 80
e 81 4 5931
e 81 5 2808
e 83 6 9408
e 82 5 9409
e 81 79 9410
e 76 81 9411
e 82 4 9412
e 74 0 9413
e 44 74 9414
e 81 82 9415
e 44 75 997
e 81 78 9416
e 84 44 7617
e 81 80 9417
e 78 77 9418
e 74 36 9419
e 44 76 9420
e 74 76 9421
e 21 85 9422
e 85 0 1748
e 85 86 9423
e 85 73 9424
e 1 52 9425
e 1 87 9426
e 86 1 9427
e 21 89 2667
e 89 88 9428
e 89 86 9429
e 86 7 2973
e 88 79 14
e 86 0 5933
e 47 37 472
e 47 8 9430
e 8 0 9431
e 37 39 9432
e 8 0 9433
e 21 82 48
e 21 8 9434
e 21 90 4187
e 82 90 4183
e 82 8 9435
e 90 8 9436
e 90 0 9437
e 93 92 9438
e 97 98 9439
e 98 1 9440
e 94 95 2672
e 94 4 9441
e 94 5 9442
e 97 96 1501
e 93 94 9443
e 94 82 2577
e 94 0 4977
e 98 0 9444
e 91 0 9445
e 21 99 9446
e 99 0 9447
e 99 100 9448
e 100 0 4991
e 100 86 3992
e 101 52 8578
e 86 101 9449
e 101 102 9450
e 99 75 9451
e 101 87 8580
e 86 5 9452
e 21 44 94
e 106 0 9453
e 44 72 417
e 106 18 9454
e 44 103 9455
e 44 104 4956
e 103 0 9456
e 44 105 9457
e 44 106 9458
e 21 110 4966
e 113 112 9459
e 110 109 1289
e 108 107 9460
e 110 108 9461
e 110 2 9462
e 111 113 9463
e 2 111 9464
e 108 6 9465
t # 74
v 0 2269
v 1 722
v 2 973
v 3 61
v 4 280
v 5 2270
v 6 2128
v 7 395
v 8 1127
v 9 35
v 10 128
v 11 312
v 12 569
v 13 2271
v 14 405
v 15 673
v 16 1852
v 17 296
v 18 150
v 19 400
v 20 19
v 21 2272
v 22 2140
v 23 2273
v 24 1453
v 25 894
v 26 1946
v 27 103
v 28 87
v 29 2214
v 30 222
v 31 480
v 32 151
v 33 931
v 34 310
v 35 50
v 36 2274
v 37 2275
v 38 2276
v 39 42
v 40 416
v 41 189
v 42 203
v 43 784
v 44 1588
v 45 2277
v 46 2278
v 47 505
v 48 195
v 49 2279
v 50 158
v 51 2280
v 52 381
v 53 2281
v 54 49
v 55 702
v 56 225
v 57 67
v 58 331
v 59 2282
v 60 2283
v 61 216
v 62 2284
v 63 556
v 64 389
v 65 121
v 66 604
v 67 2285
v 68 522
v 69 2286
e 18 14 806
e 15 0 9466
e 19 1 2562
e 3 2 9467
e 20 15 6158
e 17 1 9468
e 20 17 520
e 17 0 9469
e 15 1 9470
e 17 18 9471
e 0 16 9472
e 18 19 807
e 17 4 9473
e 20 18 763
e 28 29 9474
e 31 30 6400
e 22 21 9475
e 28 21 9476
e 28 17 9477
e 25 28 9478
e 18 0 9479
e 24 23 9480
e 28 26 9481
e 18 22 8687
e 18 25 9482
e 28 3 9483
e 17 5 9484
e 17 31 9485
e 18 24 9486
e 28 27 9487
e 39 37 9488
e 40 6 9489
e 39 40 9490
e 20 36 9491
e 36 35 9492
e 39 6 9493
e 37 6 9494
e 35 34 9495
e 37 38 9496
e 40 42 9497
e 36 37 9498
e 38 6 9499
e 36 39 9500
e 36 40 9501
e 42 41 9502
e 44 43 9503
e 36 32 9504
e 42 6 9505
e 35 6 9506
e 6 33 9507
e 38 7 9508
e 40 44 9509
e 18 46 9510
e 47 48 9511
e 18 45 9512
e 18 8 9513
e 47 6 9514
e 47 49 9515
e 47 45 9516
e 18 47 9517
e 20 54 66
e 54 8 9518
e 54 50 9519
e 50 51 9520
e 50 52 9521
e 50 39 9522
e 39 52 8007
e 52 53 9523
e 50 8 9524
e 39 51 9525
e 20 55 7195
e 55 8 9526
e 55 56 9527
e 55 8 9528
e 20 57 94
e 20 32 232
e 19 59 9529
e 32 57 1123
e 57 10 9530
e 10 6 9531
e 57 58 9532
e 57 9 9533
e 58 19 9534
e 58 60 9535
e 57 10 693
e 57 62 9536
e 57 61 4961
e 18 63 9537
e 18 13 9538
e 18 43 9539
e 18 39 346
e 18 12 9540
e 12 11 9541
e 19 67 9542
e 64 66 9543
e 20 64 2496
e 64 12 9544
e 66 65 7091
e 18 68 9545
e 64 18 9546
e 64 19 9547
e 18 69 9548
t # 75
v 0 678
v 1 450
v 2 105
v 3 2287
v 4 179
v 5 316
v 6 1316
v 7 183
v 8 1140
v 9 692
v 10 1191
v 11 568
v 12 1014
v 13 19
v 14 49
v 15 67
v 16 206
v 17 2110
v 18 309
v 19 2288
v 20 1828
v 21 1289
v 22 42
v 23 386
v 24 541
v 25 741
v 26 622
v 27 45
v 28 148
v 29 29
v 30 46
v 31 702
v 32 543
v 33 207
v 34 143
v 35 238
v 36 129
v 37 2289
v 38 1797
v 39 2290
v 40 2291
v 41 128
v 42 1084
v 43 60
v 44 48
v 45 151
v 46 2292
v 47 477
v 48 1841
v 49 400
v 50 861
v 51 21
v 52 464
v 53 463
v 54 1827
v 55 520
v 56 239
v 57 27
v 58 35
v 59 2215
v 60 222
v 61 645
v 62 2293
v 63 142
v 64 2294
v 65 91
v 66 331
v 67 209
v 68 210
v 69 495
v 70 2295
v 71 2296
v 72 2297
v 73 806
v 74 534
v 75 969
v 76 958
v 77 2298
v 78 284
v 79 205
v 80 16
v 81 2299
v 82 2015
v 83 76
v 84 2300
v 85 2301
v 86 2302
v 87 307
v 88 1527
v 89 297
v 90 1456
v 91 240
v 92 66
v 93 83
v 94 405
v 95 739
v 96 276
v 97 2303
v 98 406
e 13 9 1666
e 9 0 9549
e 10 2 9550
e 9 1 9551
e 10 0 9552
e 11 1 9553
e 10 11 9554
e 13 10 9555
e 11 12 9556
e 1 10 9557
e 14 15 318
e 13 14 66
e 14 0 1691
e 10 18 9558
e 15 17 8584
e 17 16 9559
e 17 10 9560
e 13 15 94
e 22 15 95
e 13 22 48
e 23 24 9561
e 22 20 9562
e 13 20 9563
e 26 25 9564
e 15 0 1685
e 20 0 9565
e 30 27 55
e 15 23 735
e 15 31 9566
e 31 0 9567
e 20 19 9568
e 30 29 9569
e 20 21 9570
e 31 32 9571
e 28 29 9572
e 34 0 5190
e 28 27 9573
e 33 34 9574
e 24 26 1496
e 30 28 9575
e 31 33 9576
e 22 31 9577
e 24 30 9578
e 20 31 9579
e 13 36 140
e 38 37 9580
e 40 39 9581
e 36 35 3641
e 36 0 9582
e 36 38 9583
e 36 40 9584
e 13 45 232
e 13 41 910
e 43 42 9585
e 13 46 9586
e 45 41 3054
e 41 43 9587
e 52 51 9588
e 41 3 9589
e 47 50 9590
e 50 49 2510
e 49 48 9591
e 47 3 9592
e 45 3 9593
e 45 46 9594
e 43 44 9595
e 46 47 9596
e 33 3 9597
e 46 33 9598
e 46 3 9599
e 13 55 1069
e 55 0 1747
e 61 60 9600
e 55 54 9601
e 56 0 4991
e 58 0 9402
e 55 56 9602
e 22 54 9603
e 22 4 9604
e 54 53 9605
e 55 4 9606
e 55 22 9607
e 57 2 9608
e 59 58 9609
e 54 12 9610
e 56 57 3992
e 59 61 9611
e 57 59 9612
e 56 59 9613
e 13 0 1707
e 64 60 9614
e 0 62 9615
e 62 0 9616
e 62 1 9617
e 1 0 9618
e 63 64 9619
e 62 63 9620
e 62 5 9621
e 0 5 9622
e 0 65 9623
e 64 0 9624
e 13 66 613
e 66 0 9625
e 71 70 9626
e 66 69 9627
e 69 0 1689
e 66 68 6469
e 0 72 9628
e 73 1 9629
e 69 71 9630
e 71 0 9631
e 22 73 9632
e 68 67 330
e 69 73 9633
e 69 22 1323
e 66 67 9634
e 81 80 9635
e 1 76 9636
e 78 7 9637
e 15 81 9638
e 79 15 1407
e 74 6 9639
e 14 6 6691
e 14 1 9640
e 13 74 1500
e 74 0 9641
e 15 77 9642
e 79 0 9643
e 15 78 9644
e 14 45 680
e 45 15 5397
e 15 79 4081
e 74 75 9645
e 45 1 9646
e 14 74 4051
e 13 82 9647
e 22 82 9648
e 82 0 9649
e 82 86 9650
e 57 0 5933
e 57 89 4002
e 82 35 9651
e 85 83 9652
e 57 90 9653
e 85 84 9654
e 15 88 4956
e 83 0 9655
e 82 85 9656
e 86 87 9657
e 15 57 9658
e 86 12 9659
e 66 7 1282
e 66 35 3638
e 49 98 803
e 49 95 2555
e 15 97 9660
e 66 93 9661
e 66 8 9662
e 66 15 9663
e 93 92 9664
e 93 91 9665
e 97 96 9666
e 97 49 9667
e 49 94 9668
e 15 49 3337
e 93 49 9669
t # 76
v 0 792
v 1 1358
v 2 103
v 3 2304
v 4 1360
v 5 222
v 6 2305
v 7 2306
v 8 2307
v 9 2308
v 10 215
v 11 2309
v 12 373
v 13 66
v 14 2310
v 15 2311
v 16 1480
v 17 101
v 18 2312
v 19 1566
v 20 42
v 21 1874
v 22 1014
v 23 405
v 24 1852
v 25 505
v 26 861
v 27 2132
v 28 280
v 29 2313
v 30 2314
v 31 203
v 32 91
v 33 1542
v 34 2315
v 35 2316
v 36 150
v 37 19
v 38 67
v 39 195
v 40 2317
v 41 268
v 42 2318
v 43 151
v 44 946
v 45 337
v 46 393
v 47 331
v 48 482
v 49 210
v 50 209
v 51 2319
v 52 143
v 53 16
v 54 2299
v 55 49
v 56 2320
v 57 859
v 58 2321
v 59 1393
v 60 400
v 61 498
v 62 2269
v 63 128
v 64 227
v 65 208
v 66 2322
e 37 36 763
e 36 3 9670
e 36 2 9671
e 36 3 9672
e 2 1 9673
e 36 0 9674
e 37 38 94
e 38 41 9675
e 38 2 9676
e 40 5 9677
e 38 39 1634
e 38 42 9678
e 40 4 9679
e 40 3 9680
e 38 40 9681
e 37 43 232
e 2 8 9682
e 37 2 9683
e 44 10 2594
e 37 44 2599
e 44 9 9684
e 8 2 9685
e 43 20 1493
e 20 2 9686
e 20 6 9687
e 43 2 9688
e 20 7 9689
e 20 44 9690
e 2 6 9691
e 44 2 6903
e 37 20 48
e 2 7 9692
e 38 11 9693
e 13 12 9694
e 45 12 9695
e 38 11 9696
e 36 14 9697
e 45 13 9698
e 45 36 9699
e 38 45 9700
e 37 46 769
e 37 17 9008
e 20 17 9017
e 17 20 9701
e 20 16 9702
e 16 15 9703
e 17 16 9704
e 20 46 9705
e 20 19 9706
e 46 16 9707
e 20 18 9708
e 46 17 9709
e 17 21 9710
e 20 19 5351
e 37 55 66
e 38 12 9711
e 55 12 6009
e 52 38 9712
e 47 22 5002
e 52 12 9713
e 47 49 6469
e 54 53 9635
e 51 13 9714
e 22 12 9715
e 55 47 6104
e 38 51 9716
e 38 54 9638
e 49 48 9717
e 51 52 9718
e 51 50 9719
e 56 26 9720
e 36 25 9721
e 36 24 7000
e 36 23 9722
e 36 56 9723
e 37 58 9724
e 58 38 9725
e 57 0 9726
e 57 5 9727
e 38 59 9728
e 57 27 9729
e 28 29 9730
e 38 28 9731
e 57 28 9732
e 37 63 910
e 63 30 9733
e 63 43 2390
e 62 61 9734
e 63 62 9735
e 61 2 2525
e 61 60 8196
e 31 32 9736
e 63 31 9737
e 30 31 9738
e 38 35 9739
e 35 33 9740
e 34 33 9741
e 38 34 9742
e 20 34 9743
e 38 64 9744
e 38 20 297
e 20 33 9745
e 20 35 9746
e 66 65 9747
e 38 66 9748
t # 77
v 0 1890
v 1 600
v 2 318
v 3 103
v 4 369
v 5 182
v 6 1891
v 7 66
v 8 192
v 9 222
v 10 31
v 11 1375
v 12 54
v 13 58
v 14 1892
v 15 862
v 16 240
v 17 3
v 18 1893
v 19 718
v 20 183
v 21 311
v 22 627
v 23 1549
v 24 215
v 25 560
v 26 1894
v 27 687
v 28 180
v 29 91
v 30 316
v 31 218
v 32 1895
v 33 1315
v 34 451
v 35 910
v 36 1896
v 37 127
v 38 389
v 39 19
v 40 1003
v 41 393
v 42 151
v 43 329
v 44 210
v 45 150
v 46 49
v 47 67
v 48 1897
v 49 611
v 50 623
v 51 128
v 52 482
v 53 330
v 54 129
v 55 117
v 56 702
v 57 1324
v 58 60
v 59 394
v 60 42
v 61 969
v 62 236
v 63 481
v 64 483
v 65 1898
v 66 285
v 67 1052
v 68 359
v 69 1008
v 70 668
v 71 380
e 38 1 7150
e 37 38 7151
e 35 1 7152
e 38 2 2497
e 39 37 138
e 35 0 7153
e 0 36 7154
e 38 5 7155
e 39 35 7156
e 37 0 7157
e 35 2 7158
e 2 0 7159
e 39 40 7160
e 10 4 7161
e 40 1 7162
e 40 6 7163
e 41 10 7164
e 40 41 7165
e 40 7 7166
e 40 9 7167
e 10 3 7168
e 39 46 66
e 46 0 7169
e 45 1 7170
e 46 45 7171
e 46 42 680
e 45 2 2952
e 42 45 7172
e 45 1 7173
e 1 44 7174
e 1 8 7175
e 44 43 6877
e 43 1 7176
e 44 1 7177
e 39 42 232
e 42 47 1123
e 39 47 94
e 39 49 1389
e 11 1 7178
e 42 49 1390
e 50 13 7179
e 49 50 7180
e 47 11 7181
e 47 48 7182
e 12 1 7183
e 49 12 7184
e 51 14 7185
e 39 51 910
e 51 1 7186
e 51 15 7187
e 55 1 7188
e 42 51 3054
e 39 54 140
e 14 1 7189
e 54 16 7190
e 42 1 7191
e 42 54 235
e 53 52 1379
e 54 53 7192
e 16 55 7193
e 54 1 7194
e 39 56 7195
e 56 1 7196
e 56 0 7197
e 19 18 7198
e 56 17 7199
e 56 19 7200
e 37 57 7201
e 37 42 4957
e 57 5 7202
e 21 1 7203
e 57 21 7204
e 21 1 7205
e 21 1 7206
e 21 1 7207
e 39 62 394
e 62 0 7208
e 62 60 2637
e 47 23 7209
e 62 58 7210
e 62 47 2641
e 58 59 7211
e 47 61 2658
e 58 1 7212
e 59 22 7213
e 60 47 2211
e 60 58 7214
e 47 65 7215
e 65 64 7216
e 47 63 4730
e 47 39 7217
e 39 0 7218
e 25 1 7219
e 60 25 7220
e 26 1 7221
e 0 66 7222
e 67 25 7223
e 60 26 7224
e 24 20 7225
e 67 24 7226
e 67 60 7227
e 67 26 7228
e 26 1 7229
e 60 1 7230
e 25 26 7231
e 66 67 7232
e 26 3 7233
e 39 38 2496
e 38 68 4975
e 69 30 7234
e 38 28 7235
e 27 20 7236
e 38 27 7237
e 38 29 7238
e 29 69 7239
e 34 33 7240
e 38 70 2672
e 31 71 7241
e 38 31 7242
e 38 31 7243
e 31 32 7244
e 31 34 7245
t # 78
v 0 310
v 1 2323
v 2 2324
v 3 280
v 4 2325
v 5 100
